,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
10884,0,731.8685569414287,51,secondary_education,married,f,employee,0,24539.079
10885,1,1457.2166699693946,27,some_college,married,f,employee,0,17532.252
10886,2,311.7998302211339,28,secondary_education,married,m,employee,0,13709.841
10887,0,1930.492446048558,68,secondary_education,married,m,retiree,0,18200.179
10888,0,734.7110726600688,45,secondary_education,married,f,employee,0,8274.47
10889,1,1402.6958157057654,26,secondary_education,unmarried,f,business,0,22345.729
10890,0,248.16186104021943,33,secondary_education,married,f,employee,0,51772.69
10891,0,1234.7527811662912,22,secondary_education,divorced,f,business,0,22483.384
10892,0,156.0473041053736,28,secondary_education,unmarried,f,business,0,18003.367
10893,0,1870.1321785155951,31,secondary_education,unmarried,m,employee,1,31868.12
10894,0,1930.492446048558,53,secondary_education,married,f,retiree,1,34177.63
10895,0,1253.8870939245164,23,secondary_education,unmarried,m,employee,0,21524.948
10896,1,1244.1850115306022,32,secondary_education,married,m,employee,0,28682.453
10897,3,2871.1442092963207,42,secondary_education,married,m,employee,0,22728.269
10898,0,2365.544547525398,30,bachelor's_degree,married,f,business,0,18719.125
10899,0,2547.320320342473,58,secondary_education,married,f,business,0,20822.6
10900,2,1682.928334795601,42,bachelor's_degree,married,f,employee,0,27075.082
10901,1,821.6811094552713,33,secondary_education,married,f,employee,0,45266.413
10902,0,2508.785714756651,71,secondary_education,widow_widower,f,retiree,0,36748.912
10903,0,1930.492446048558,40,secondary_education,married,f,business,0,21529.434999999998
10904,0,3434.747366697278,31,secondary_education,civil_partnership,f,civil_servant,0,36359.95200000001
10905,1,2406.630074556637,60,secondary_education,widow_widower,f,retiree,0,18625.227
10906,0,463.0627148541506,24,secondary_education,civil_partnership,f,employee,0,20541.165
10907,0,3172.140383702853,52,secondary_education,married,f,business,0,37721.506
10908,1,654.8203732126639,35,bachelor's_degree,married,m,employee,1,63309.614
10909,2,701.5887411602232,30,secondary_education,unmarried,f,civil_servant,0,13537.124
10910,1,1402.6958157057654,41,secondary_education,unmarried,m,employee,0,22345.729
10911,0,427.9206384314994,40,secondary_education,married,m,employee,0,40065.125
10912,0,114.047745293345,65,secondary_education,married,m,business,0,23980.482000000004
10913,0,1289.188792530339,27,bachelor's_degree,unmarried,f,employee,0,27503.559
10914,0,939.8802072525648,30,bachelor's_degree,civil_partnership,m,business,0,19812.011
10915,0,1289.188792530339,27,bachelor's_degree,unmarried,f,employee,0,27503.559
10916,1,2748.078456971723,42,secondary_education,married,f,employee,0,36294.963
10917,0,13359.000636018189,53,secondary_education,married,f,employee,0,41699.003
10918,0,1930.492446048558,50,secondary_education,married,m,retiree,0,27322.044
10919,1,1111.176717160932,35,secondary_education,civil_partnership,m,employee,0,36732.794
10920,0,1930.492446048558,57,secondary_education,married,f,retiree,0,49624.262
10921,2,2248.429833217311,37,bachelor's_degree,married,f,employee,0,36350.259
10922,0,1253.8870939245164,50,secondary_education,unmarried,f,retiree,0,18101.98
10923,0,1605.0696503579034,69,secondary_education,civil_partnership,f,retiree,0,49360.21400000001
10924,0,939.33072984977,50,secondary_education,married,f,employee,0,18382.077
10925,0,1024.6520833051711,26,secondary_education,unmarried,m,business,0,76659.047
10926,0,764.0741780270897,43,secondary_education,married,m,employee,0,19456.939
10927,0,1930.492446048558,48,secondary_education,married,f,employee,0,21529.434999999998
10928,0,1930.492446048558,65,secondary_education,married,f,retiree,0,14802.971
10929,0,989.2345470711238,41,bachelor's_degree,civil_partnership,m,business,0,28973.306
10930,1,1479.6355237042144,35,secondary_education,married,f,employee,1,20148.721
10931,0,3046.5409535144513,60,secondary_education,widow_widower,m,civil_servant,0,42925.538
10932,0,7910.122419683507,55,bachelor's_degree,civil_partnership,m,employee,0,71143.149
10933,0,479.04311028669184,33,secondary_education,married,m,employee,0,19252.361
10934,0,1570.9887269109988,67,bachelor's_degree,divorced,f,employee,0,25137.417
10935,0,617.9212705718478,44,secondary_education,married,m,business,0,28980.17
10936,2,1682.928334795601,31,bachelor's_degree,married,f,business,0,27075.082
10937,0,1930.492446048558,63,secondary_education,married,f,retiree,0,12392.376
10938,1,1648.0860541202542,56,secondary_education,married,m,employee,0,22673.422
10939,0,2105.8810713511107,63,bachelor's_degree,widow_widower,f,retiree,0,24086.133
10940,0,2221.6254627372823,40,secondary_education,married,f,business,0,27602.506
10941,0,3513.6118174062512,38,secondary_education,married,f,employee,0,12558.448
10942,0,1572.7083743239566,60,secondary_education,married,m,business,0,12161.695
10943,1,2694.3869106073457,29,bachelor's_degree,married,f,business,0,69102.593
10944,0,2508.785714756651,53,secondary_education,widow_widower,f,retiree,0,6301.408
10945,2,4416.966993843166,35,secondary_education,married,f,business,0,27819.527
10946,0,1605.0696503579034,57,secondary_education,civil_partnership,f,retiree,0,21642.797
10947,1,2350.1550424466864,41,secondary_education,married,m,civil_servant,0,20165.823
10948,1,4085.92853649648,32,bachelor's_degree,divorced,f,civil_servant,0,12570.64
10949,0,382.62146450723344,25,secondary_education,married,f,employee,1,12584.805
10950,1,133.80310160418975,47,secondary_education,married,f,civil_servant,0,7175.371
10951,0,489.78328430659514,41,bachelor's_degree,married,f,employee,0,16891.016
10952,2,3065.7513221493823,37,bachelor's_degree,civil_partnership,f,employee,0,42891.367
10953,0,9713.46814171608,44,secondary_education,married,f,employee,0,18382.383
10954,0,4793.105996813831,65,primary_education,widow_widower,f,retiree,0,11991.601
10955,3,2134.982377181197,37,bachelor's_degree,civil_partnership,f,civil_servant,0,25191.619
10956,0,4793.105996813831,65,primary_education,widow_widower,f,retiree,0,16081.661
10957,0,1907.9438123621808,56,bachelor's_degree,married,m,business,0,54923.76
10958,0,1253.8870939245164,53,secondary_education,unmarried,f,retiree,0,15362.31
10959,0,1884.1012119495315,70,secondary_education,divorced,f,retiree,0,22101.506
10960,0,3642.987080111135,43,secondary_education,civil_partnership,f,business,0,23387.562
10961,0,2556.5011458720073,35,secondary_education,married,f,employee,0,17679.179
10962,0,3016.798103578776,36,bachelor's_degree,married,m,business,0,40119.247
10963,0,2508.785714756651,67,secondary_education,widow_widower,f,retiree,0,11805.048
10964,0,1930.492446048558,59,secondary_education,married,f,retiree,0,27394.909
10965,0,323.81584436586775,27,secondary_education,unmarried,m,employee,0,16504.95
10966,0,524.1932519846383,34,some_college,unmarried,m,employee,0,45616.81200000001
10967,1,7318.807533090752,40,secondary_education,unmarried,f,civil_servant,0,33671.596
10968,0,2291.9993090963667,41,secondary_education,civil_partnership,f,business,0,15131.871
10969,1,873.9564968684215,25,some_college,unmarried,f,business,0,22887.955
10970,0,2508.785714756651,62,secondary_education,widow_widower,f,retiree,0,20193.389
10971,2,1276.819589619379,36,bachelor's_degree,married,f,business,0,55328.82
10972,1,728.9329402930922,35,bachelor's_degree,married,f,employee,0,21704.507
10973,1,4377.9990701605975,60,bachelor's_degree,married,m,employee,0,34214.174
10974,1,4532.214854678639,37,secondary_education,married,m,employee,0,11277.565
10975,0,695.3927067742006,53,secondary_education,divorced,m,employee,0,9191.57
10976,0,1805.8680255851727,48,secondary_education,married,f,employee,0,6208.323
10977,2,1682.928334795601,38,bachelor's_degree,married,m,employee,0,27075.082
10978,0,5319.219514454724,49,bachelor's_degree,married,m,civil_servant,0,29843.026
10979,0,1895.2236388198928,48,bachelor's_degree,married,f,employee,0,42279.43900000001
10980,2,1701.029368592046,30,secondary_education,married,f,employee,0,22389.309
10981,2,2378.67564102457,30,secondary_education,married,f,employee,0,37330.005
10982,0,1615.240920851299,70,bachelor's_degree,civil_partnership,f,retiree,0,28467.028
10983,1,1172.0243480034214,63,bachelor's_degree,divorced,m,employee,1,26688.84
10984,0,869.2109521005033,34,secondary_education,civil_partnership,m,business,0,22318.788
10985,1,1993.522017019936,27,secondary_education,married,m,employee,0,24476.361
10986,1,495.7563493353712,30,secondary_education,married,m,business,0,15204.154
10987,1,686.6146950065529,40,secondary_education,married,f,employee,0,16558.585
10988,2,326.872647814138,35,secondary_education,married,m,employee,0,25198.165
10989,0,2903.544561808792,47,bachelor's_degree,unmarried,m,business,0,66668.968
10990,0,1798.3530216997779,53,bachelor's_degree,married,m,employee,0,28965.388
10991,0,1884.1012119495315,56,secondary_education,divorced,f,retiree,0,6322.163000000001
10992,0,1915.7663737369296,24,secondary_education,unmarried,f,civil_servant,0,25710.819
10993,2,3254.6414412068825,44,secondary_education,civil_partnership,f,business,0,30493.12
10994,0,1930.492446048558,62,secondary_education,married,f,retiree,0,21529.434999999998
10995,0,2026.896727308404,27,secondary_education,married,m,employee,0,28645.657000000007
10996,2,701.2098687484436,34,secondary_education,civil_partnership,f,employee,1,15173.893
10997,0,1328.4376571618543,33,bachelor's_degree,civil_partnership,m,business,0,33808.213
10998,0,1682.08343808475,34,primary_education,married,f,employee,0,20000.068
10999,1,995.3271071555862,43,secondary_education,civil_partnership,m,employee,0,34076.367999999995
11000,0,361.7670647526133,32,secondary_education,married,m,employee,0,27647.475
11001,0,1684.2711008019492,54,secondary_education,married,m,employee,0,29992.121
11002,4,1715.7668655988275,37,secondary_education,married,f,employee,0,19552.827
11003,0,451.31711022968886,23,secondary_education,married,f,employee,0,11842.043
11004,2,1342.9720860333491,40,secondary_education,divorced,f,employee,1,14705.395
11005,0,1605.0696503579034,49,secondary_education,civil_partnership,f,retiree,0,14464.494
11006,1,1229.5428023259208,35,secondary_education,married,f,employee,0,13073.652
11007,0,1930.492446048558,68,secondary_education,married,f,retiree,0,34420.272000000004
11008,0,1930.492446048558,40,secondary_education,married,m,civil_servant,0,21529.434999999998
11009,0,4626.3437393704635,32,secondary_education,civil_partnership,f,business,0,24653.106
11010,0,1930.492446048558,55,secondary_education,married,f,retiree,0,60926.708
11011,0,1930.492446048558,55,secondary_education,married,f,retiree,0,22279.201
11012,1,923.119857778653,24,secondary_education,married,m,employee,0,22086.28
11013,1,956.3254764438728,60,secondary_education,married,m,business,0,15510.475
11014,0,278.18584722812864,33,bachelor's_degree,civil_partnership,m,employee,0,69552.457
11015,0,1253.8870939245164,30,secondary_education,unmarried,m,employee,0,21524.948
11016,0,2508.785714756651,57,secondary_education,widow_widower,f,retiree,0,9121.731
11017,0,1930.492446048558,32,secondary_education,married,m,employee,0,21529.434999999998
11018,0,1930.492446048558,62,secondary_education,married,f,retiree,1,12500.029
11019,0,1930.492446048558,63,secondary_education,married,f,retiree,0,33157.056000000004
11020,0,314.6880078968578,50,secondary_education,married,m,business,0,15668.186000000003
11021,0,1497.1987539039487,42,secondary_education,civil_partnership,f,employee,0,25054.531000000006
11022,0,810.8755679868701,25,bachelor's_degree,married,f,employee,0,12163.286
11023,0,1063.2399253060955,39,some_college,married,f,employee,0,22711.042
11024,0,4005.4325969624215,45,secondary_education,married,m,business,0,52192.648
11025,0,973.8960250291724,46,bachelor's_degree,married,f,employee,0,24770.492
11026,0,1871.7550176322368,53,secondary_education,married,m,employee,0,40858.016
11027,0,1956.28425792985,42,bachelor's_degree,married,f,employee,0,39214.543
11028,0,3658.9356473103294,36,secondary_education,married,f,business,0,20512.009
11029,0,7134.161597965872,42,secondary_education,married,f,employee,0,8547.997
11030,0,1930.492446048558,64,secondary_education,married,f,retiree,0,40903.01
11031,0,1253.8870939245164,61,secondary_education,unmarried,f,retiree,0,21524.948
11032,2,563.4934310595443,31,bachelor's_degree,married,m,business,1,29246.059
11033,2,1519.1427716456103,39,secondary_education,civil_partnership,f,employee,0,21725.584
11034,1,1317.5593525248123,26,secondary_education,civil_partnership,f,business,0,20806.033
11035,0,1930.492446048558,70,secondary_education,married,f,retiree,0,13826.868
11036,0,1930.492446048558,40,secondary_education,married,m,retiree,1,16233.723999999998
11037,1,1430.7850660878871,37,bachelor's_degree,married,f,business,0,27662.672
11038,2,2647.2830573884657,32,secondary_education,married,m,civil_servant,0,67186.012
11039,0,5662.4705579142565,54,secondary_education,married,f,employee,0,32489.952
11040,0,2996.021898033229,32,bachelor's_degree,unmarried,f,business,1,58009.412
11041,1,3892.1277521633974,35,secondary_education,married,f,employee,0,30530.166
11042,0,3157.754939861652,56,secondary_education,married,f,civil_servant,0,18810.723
11043,0,1930.492446048558,47,secondary_education,married,f,civil_servant,0,21529.434999999998
11044,0,756.6705456184199,49,secondary_education,married,m,employee,0,54592.183
11045,1,9202.016707854697,48,secondary_education,married,f,employee,0,11137.653
11046,2,356.9399290288752,39,secondary_education,married,m,employee,0,22418.863
11047,0,4456.964135622982,36,secondary_education,married,m,employee,0,37054.054
11048,0,1783.6317427273975,26,secondary_education,unmarried,m,employee,1,15517.065
11049,0,2508.785714756651,51,secondary_education,widow_widower,f,retiree,0,6734.609
11050,0,1884.1012119495315,42,secondary_education,divorced,f,employee,0,21836.583
11051,2,327.3908009619411,36,secondary_education,married,m,business,0,27607.873
11052,0,1930.492446048558,50,secondary_education,married,f,employee,0,21529.434999999998
11053,1,1864.1656139853503,34,bachelor's_degree,married,m,civil_servant,0,46182.907
11054,0,3415.55765277479,38,bachelor's_degree,divorced,m,employee,1,29582.461
11055,1,583.1863885256926,35,secondary_education,civil_partnership,m,employee,0,26564.974
11056,3,221.81408190966096,38,secondary_education,married,m,civil_servant,0,28342.561
11057,0,5798.359203444908,32,secondary_education,civil_partnership,f,employee,0,8596.723
11058,1,2937.462116111152,45,bachelor's_degree,divorced,f,employee,0,53173.809
11059,1,1357.8374230671022,27,secondary_education,married,f,employee,0,14863.59
11060,0,1682.08343808475,69,primary_education,married,f,retiree,0,15695.261
11061,0,2508.785714756651,55,secondary_education,widow_widower,f,retiree,0,24315.114
11062,2,6757.484244286025,41,bachelor's_degree,civil_partnership,f,employee,0,13830.306
11063,0,438.95084367813337,55,secondary_education,married,f,employee,0,22828.772
11064,0,1529.77821903921,56,secondary_education,married,f,employee,0,34280.308
11065,1,536.6416309975621,26,secondary_education,divorced,f,business,0,21865.261
11066,2,3896.7051217995104,25,secondary_education,unmarried,f,civil_servant,0,22352.273
11067,0,477.1954249900495,40,secondary_education,divorced,f,employee,0,31908.797
11068,0,3464.010059323855,47,secondary_education,married,f,employee,1,15073.928999999998
11069,0,1798.3530216997779,61,bachelor's_degree,married,m,employee,0,28965.388
11070,0,228.99822326963465,43,some_college,unmarried,f,business,0,45592.52400000001
11071,1,1851.200013365976,36,bachelor's_degree,civil_partnership,f,employee,0,205804.96
11072,0,14103.863413698578,56,secondary_education,married,m,employee,0,23604.958
11073,0,966.099404150088,52,some_college,civil_partnership,f,business,0,25564.948
11074,0,2508.785714756651,62,secondary_education,widow_widower,f,retiree,0,18198.802
11075,1,4122.460568590293,45,bachelor's_degree,married,f,employee,0,36496.645
11076,1,684.5865926778092,37,secondary_education,divorced,f,employee,1,13020.479
11078,1,3020.589251531337,29,secondary_education,married,f,employee,0,7890.931
11079,2,927.046880623596,43,secondary_education,married,m,employee,1,16208.328
11080,0,1068.272943632501,40,secondary_education,married,m,business,0,24568.943
11081,1,2306.178096913813,28,secondary_education,married,f,employee,0,26532.387
11082,1,1481.834448447635,62,secondary_education,civil_partnership,f,retiree,0,14086.949
11083,0,5078.550816422049,29,secondary_education,divorced,f,civil_servant,0,13239.494
11084,0,2397.072980830102,40,secondary_education,married,m,employee,0,45270.973
11085,0,148.37204686476522,44,bachelor's_degree,married,m,employee,1,12728.687
11086,0,4475.481436880449,36,bachelor's_degree,married,m,employee,0,61820.581
11087,2,4228.648576658666,41,secondary_education,married,f,employee,0,32602.469
11088,1,1648.0860541202542,53,secondary_education,married,f,employee,0,22673.422
11089,0,1930.492446048558,42,secondary_education,married,f,business,0,21529.434999999998
11090,0,1605.0696503579034,33,secondary_education,civil_partnership,m,employee,0,21642.797
11091,0,1930.492446048558,55,secondary_education,married,f,civil_servant,0,21529.434999999998
11092,0,3402.712740801633,47,secondary_education,married,f,employee,0,14161.449
11093,2,1241.8206796143274,26,secondary_education,married,f,employee,1,12837.333
11094,0,3506.868861955474,66,bachelor's_degree,unmarried,f,business,0,29299.764
11095,0,279.6300442761012,27,secondary_education,civil_partnership,f,business,0,26243.632
11096,0,2315.370850014556,42,secondary_education,civil_partnership,m,business,0,22270.855
11097,0,2392.887050689454,51,secondary_education,married,m,employee,0,42890.6
11098,0,494.2029904181743,27,bachelor's_degree,unmarried,m,employee,0,32173.667
11099,0,3158.0596784322884,51,secondary_education,married,m,business,0,29324.365
11100,0,1791.0403184610916,44,secondary_education,unmarried,m,employee,0,29480.158
11101,0,1183.5055378678014,22,secondary_education,civil_partnership,m,employee,0,25755.326
11102,1,2932.0773747221706,31,secondary_education,married,m,business,0,17939.807
11103,1,3400.4420005652514,48,secondary_education,unmarried,f,business,0,26511.417
11104,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,1,29521.658
11105,0,1884.1012119495315,63,secondary_education,divorced,f,retiree,0,21836.583
11106,1,690.0449506021664,45,bachelor's_degree,married,f,employee,0,21367.815
11107,2,5437.303642440658,41,bachelor's_degree,civil_partnership,f,employee,0,26766.026
11108,0,523.1511463190809,36,bachelor's_degree,unmarried,m,employee,0,59215.862
11109,0,3438.4630238099517,59,secondary_education,married,f,employee,0,35179.842000000004
11110,1,5368.461853645712,45,secondary_education,married,f,employee,0,12561.883
11111,2,4245.519791553972,30,secondary_education,married,f,business,0,21834.618
11112,0,1930.492446048558,60,secondary_education,married,m,retiree,0,26392.379
11113,1,935.579116708927,39,bachelor's_degree,married,f,employee,0,26214.174
11114,1,1575.8699427521565,45,secondary_education,married,f,employee,0,21907.395
11115,0,1605.0696503579034,46,secondary_education,civil_partnership,f,employee,0,21642.797
11116,1,1648.0860541202542,62,secondary_education,married,f,employee,0,22673.422
11117,0,1930.492446048558,47,secondary_education,married,f,business,0,21529.434999999998
11118,0,1581.687050645492,46,some_college,married,f,business,0,19446.037
11119,0,1668.3415422573585,41,secondary_education,married,f,civil_servant,0,45683.97900000001
11120,0,1930.492446048558,63,secondary_education,married,m,retiree,0,15147.002
11121,0,206.01336775617528,25,bachelor's_degree,unmarried,f,employee,0,21534.246
11122,0,1459.6786986509253,34,secondary_education,divorced,f,employee,0,38811.301
11123,0,1253.8870939245164,64,secondary_education,unmarried,f,retiree,0,18025.419
11124,1,2493.044167314569,52,secondary_education,married,m,business,0,21488.921
11125,0,1330.4390797194278,27,secondary_education,civil_partnership,m,employee,0,26487.345
11126,2,1188.289712276047,37,secondary_education,married,f,employee,0,23876.94100000001
11127,2,200.40795383511195,41,secondary_education,married,f,business,0,35006.375
11128,0,206.3949935029265,49,secondary_education,unmarried,m,employee,0,22192.115
11129,1,3374.111294349477,27,some_college,married,f,business,0,30594.817000000006
11130,1,3273.749706096987,41,secondary_education,married,m,employee,0,18701.713
11131,2,1570.549559043356,34,secondary_education,unmarried,f,employee,0,18276.857
11132,0,1798.3530216997779,53,bachelor's_degree,married,f,retiree,0,20607.496
11133,0,1930.492446048558,59,secondary_education,married,f,retiree,0,10587.177
11134,1,241.30533002762823,32,secondary_education,married,f,business,0,16352.91
11135,0,932.9086868723888,34,some_college,unmarried,f,business,0,22553.61
11136,0,871.3238145996605,49,bachelor's_degree,married,m,employee,0,25072.05
11137,1,1330.2819006858333,41,bachelor's_degree,married,f,employee,0,12674.142
11138,2,3037.259073868925,28,secondary_education,married,f,business,0,20171.366
11139,0,5280.437681278562,51,secondary_education,married,f,business,0,15167.912
11140,0,1930.492446048558,57,secondary_education,married,f,retiree,0,21529.434999999998
11141,0,4666.978548086478,49,secondary_education,married,f,employee,0,12257.036
11142,1,2240.061109553116,43,secondary_education,married,f,business,0,42178.778
11143,2,3835.156847356117,31,bachelor's_degree,married,f,civil_servant,0,15668.778
11144,0,1114.059118238318,47,bachelor's_degree,civil_partnership,f,employee,0,33777.108
11145,0,4009.567102609446,49,secondary_education,married,m,employee,0,14154.18
11146,3,2336.129251527688,30,bachelor's_degree,married,f,employee,0,25865.55
11147,1,1598.6641811394452,39,secondary_education,married,m,business,0,32673.245
11148,0,476.288251745288,38,secondary_education,married,f,employee,0,20865.346
11149,0,648.6512129349777,28,bachelor's_degree,unmarried,f,employee,0,15835.95
11150,1,559.6118592841096,51,secondary_education,divorced,f,employee,0,14489.847
11151,0,1930.492446048558,62,secondary_education,married,m,retiree,0,26418.759
11152,0,3176.6550341443394,39,bachelor's_degree,married,f,civil_servant,0,45266.922
11153,3,1872.663186426345,38,secondary_education,married,f,retiree,0,16673.139
11154,0,1930.492446048558,55,secondary_education,married,f,retiree,0,15719.449
11155,0,1798.3530216997779,59,bachelor's_degree,married,f,retiree,1,38781.904
11156,0,1213.5638783715324,33,secondary_education,civil_partnership,m,employee,1,101829.634
11157,0,2508.785714756651,71,secondary_education,widow_widower,f,retiree,0,6305.036999999998
11158,1,11785.139927529528,60,secondary_education,widow_widower,f,civil_servant,0,14929.232
11159,1,4373.284190077921,52,bachelor's_degree,unmarried,f,business,0,102677.119
11160,2,507.3183412567797,33,bachelor's_degree,married,f,employee,0,25503.01
11161,2,1165.4080981535174,32,bachelor's_degree,married,f,employee,0,24723.375
11162,0,221.7113868399561,38,secondary_education,civil_partnership,m,business,0,41938.245
11163,0,2270.156400205681,23,secondary_education,married,f,employee,0,15916.965
11164,0,254.6195980404506,36,secondary_education,civil_partnership,m,business,0,12966.485
11165,0,730.4095645884979,63,secondary_education,divorced,f,business,0,24106.543
11166,0,1734.742191749902,54,secondary_education,married,f,employee,0,21236.077
11167,0,1930.492446048558,50,secondary_education,married,f,retiree,0,21529.434999999998
11168,0,495.34846373201776,57,secondary_education,unmarried,m,employee,0,15644.363
11169,0,1798.3530216997779,53,bachelor's_degree,married,f,retiree,0,28965.388
11170,0,1832.869678181325,52,secondary_education,unmarried,f,business,0,27530.379
11171,0,2392.7244845835307,36,secondary_education,married,f,employee,0,19110.453
11172,0,1523.553348392223,45,secondary_education,civil_partnership,m,employee,1,18302.05
11173,0,4818.374895402672,59,bachelor's_degree,civil_partnership,m,employee,0,50943.121
11174,0,601.6424976736889,37,bachelor's_degree,divorced,f,employee,0,24034.288
11175,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,0,43973.51
11176,0,1605.0696503579034,63,secondary_education,civil_partnership,f,retiree,0,19417.657
11177,0,1051.5153715483657,40,secondary_education,married,m,employee,0,16276.742
11178,0,3715.9723690401984,42,secondary_education,married,m,civil_servant,0,22772.434
11179,2,4277.229432367577,47,secondary_education,divorced,f,civil_servant,0,34789.065
11180,0,1253.8870939245164,55,secondary_education,unmarried,f,retiree,0,19990.205
11181,1,1187.0443736751165,33,secondary_education,married,f,employee,0,27323.105
11182,0,1930.492446048558,67,secondary_education,married,m,retiree,0,27449.96
11183,0,832.8472296045584,41,secondary_education,divorced,f,employee,1,15695.187
11184,2,1832.6493905386767,39,secondary_education,married,f,business,0,19228.4
11185,0,1930.492446048558,56,secondary_education,married,f,retiree,0,66374.08
11186,1,469.1088609154944,33,bachelor's_degree,married,f,employee,1,11836.74
11187,1,1980.7911400831588,49,bachelor's_degree,civil_partnership,f,employee,0,32181.232000000004
11188,0,2190.4225325450334,38,secondary_education,civil_partnership,m,employee,0,34198.32
11189,0,191.92427860188647,36,bachelor's_degree,unmarried,f,business,0,38819.947
11190,1,699.4853677430856,24,secondary_education,unmarried,f,business,0,21984.518
11191,0,1798.3530216997779,64,bachelor's_degree,married,f,retiree,0,28965.388
11192,0,1798.3530216997779,55,bachelor's_degree,married,f,retiree,0,19189.122
11193,0,8800.577883898728,60,bachelor's_degree,civil_partnership,f,employee,0,25653.501
11194,0,3453.4379048720207,45,secondary_education,married,f,business,0,39380.223
11195,0,682.7869946132513,56,secondary_education,married,m,employee,0,28246.094
11196,0,1930.492446048558,56,secondary_education,married,f,retiree,0,16259.23
11197,1,1239.3968845441616,23,secondary_education,civil_partnership,f,employee,0,7391.353
11198,0,1605.0696503579034,32,secondary_education,civil_partnership,f,employee,0,21642.797
11199,0,1931.8257765280875,43,secondary_education,married,m,civil_servant,0,63419.787
11200,2,1682.928334795601,34,bachelor's_degree,married,f,civil_servant,0,27075.082
11201,0,9985.407519436309,50,secondary_education,unmarried,f,employee,0,15931.338
11202,0,3686.839198176403,61,secondary_education,married,m,employee,0,33989.258
11203,1,3976.9049327253615,31,secondary_education,civil_partnership,m,business,0,50149.60400000001
11204,1,1430.7850660878871,25,bachelor's_degree,married,f,employee,0,27662.672
11205,0,197.9647506937332,23,secondary_education,civil_partnership,f,business,0,19235.206
11206,1,13065.11964649944,57,secondary_education,unmarried,f,employee,0,47257.25
11207,0,568.448966142784,45,bachelor's_degree,married,m,employee,0,38189.367
11208,1,3761.058544460016,30,bachelor's_degree,married,f,business,0,47101.781
11209,0,1449.49624260803,30,bachelor's_degree,civil_partnership,f,business,1,13193.228
11210,0,1930.492446048558,53,secondary_education,married,f,retiree,0,23616.52
11211,0,1496.2392576402572,58,some_college,married,f,retiree,0,10299.349
11212,0,547.9013550708789,43,secondary_education,married,f,business,0,45434.505
11213,0,988.1535563754228,32,secondary_education,married,m,business,1,32977.595
11214,0,1930.492446048558,57,secondary_education,married,f,retiree,0,21529.434999999998
11215,0,6538.318378946947,55,secondary_education,civil_partnership,m,employee,0,22393.258
11216,0,203.4031495977114,32,bachelor's_degree,unmarried,m,business,0,30289.547
11217,2,1006.56521593315,32,secondary_education,married,m,business,1,30303.284
11218,1,1556.5959323180575,41,bachelor's_degree,civil_partnership,f,business,0,25609.515
11219,0,1675.4100359681977,51,secondary_education,married,f,civil_servant,0,13398.417
11220,0,14420.005180584703,67,bachelor's_degree,civil_partnership,f,employee,0,28491.793
11221,0,5408.106423870267,51,secondary_education,married,f,business,0,55016.24400000001
11222,0,1605.0696503579034,56,secondary_education,civil_partnership,f,retiree,0,21642.797
11223,0,1374.5931368651502,38,bachelor's_degree,married,f,business,0,87148.609
11224,2,4028.843041481288,31,bachelor's_degree,married,m,civil_servant,0,29635.108
11225,0,1289.188792530339,33,bachelor's_degree,unmarried,f,business,0,27503.559
11226,0,449.1108624215112,54,secondary_education,civil_partnership,f,employee,0,37061.795
11227,0,318.44605566258684,49,secondary_education,married,m,business,0,40563.164
11228,0,1769.5343292974374,47,some_college,married,m,business,0,23997.618
11229,0,1798.3530216997779,55,bachelor's_degree,married,f,employee,0,28965.388
11230,0,353.9484153784958,54,secondary_education,married,f,employee,1,12565.581
11231,2,217.55391104013103,38,secondary_education,divorced,f,employee,0,13414.024
11232,0,346.31711741391786,35,bachelor's_degree,married,f,business,0,29602.233
11233,0,3610.581954908056,55,secondary_education,widow_widower,f,employee,0,18410.396
11234,1,4546.360760805354,32,secondary_education,married,f,employee,0,29599.346
11235,0,1930.492446048558,58,secondary_education,married,f,retiree,0,9326.92
11236,2,1519.1427716456103,34,secondary_education,civil_partnership,m,employee,0,21725.584
11237,1,2315.3521278925205,29,secondary_education,unmarried,m,employee,0,34758.562000000005
11238,2,1012.1804081767556,34,some_college,civil_partnership,f,employee,0,22171.091
11239,0,1615.240920851299,22,bachelor's_degree,civil_partnership,f,employee,1,28942.1385
11240,0,2573.024339695293,24,secondary_education,unmarried,m,business,0,105400.683
11241,0,2255.2144649999373,56,bachelor's_degree,civil_partnership,m,employee,0,25786.626
11242,0,1930.492446048558,43,secondary_education,married,f,employee,0,21529.434999999998
11243,1,347.4910154668545,40,bachelor's_degree,married,f,employee,0,23806.994
11244,0,1682.08343808475,59,primary_education,married,f,retiree,0,17264.131
11245,0,6322.8874522238575,42,secondary_education,unmarried,f,business,0,19070.625
11246,0,817.4764838570511,33,secondary_education,unmarried,m,business,0,24155.854
11247,0,4479.089233557079,57,secondary_education,married,m,employee,0,7277.896
11248,1,196.14373041024825,26,secondary_education,civil_partnership,f,employee,0,15178.958
11249,0,148.7055055644956,54,secondary_education,divorced,m,employee,1,20974.683
11250,0,1112.5697422612209,44,secondary_education,married,m,employee,0,31139.086
11251,0,4072.747749308541,39,secondary_education,married,m,employee,0,22460.803
